V2;V1;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19;V20;file
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;07;Szemészet;30;30;30;0;30;30;1601;1588;13;0;0;10950;6722;4,2;61,39;0;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;09;Ideggyógyászat;30;30;30;0;30;30;1686;1533;92;61;0;10950;11548;6,85;105,5;3,62;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;11;Urológia;30;30;30;0;30;30;1774;1685;86;3;302;10950;8860;4,99;80,91;0,17;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;15;Intenzív betegellátó;8;8;8;0;8;8;581;21;468;92;0;2920;2018;3,47;69,11;15,83;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;18;Elmegyógyászat;60;60;60;0;60;60;1162;1083;70;9;0;21900;15292;13,16;69,83;0,77;18
0112;Fővárosi Bajcsy-Zsilinszky KH-RI;"";Aktív betegell. oszt. együtt;569;569;569;0;569;569;25289;22383;2176;730;2277;207685;151745;6;73,06;2,89;18
1503;Felső-Szabolcsi Kórház, Kisvárda;01;Belgyógyászat;138;138;138;0;138;138;4972;4577;188;207;0;50370;41086;8,26;81,57;4,16;180
1503;Felső-Szabolcsi Kórház, Kisvárda;02;Sebészet;45;45;45;0;45;45;2536;2171;346;19;3;16425;14703;5,8;89,52;0,75;180
1503;Felső-Szabolcsi Kórház, Kisvárda;03;Traumatológia;36;36;36;0;36;36;1207;1108;92;7;0;13140;7865;6,52;59,86;0,58;180
1503;Felső-Szabolcsi Kórház, Kisvárda;04;Szülészet-nőgyógyászat;50;50;50;0;50;50;2696;2684;12;0;12;18250;14045;5,21;76,96;0;180
1503;Felső-Szabolcsi Kórház, Kisvárda;05;Csecs.- és gyermekgyógy.;50;50;50;0;50;50;2395;2391;3;1;0;18250;12770;5,33;69,97;0,04;180
1503;Felső-Szabolcsi Kórház, Kisvárda;06;Fül-orr-gégészet;22;22;22;0;22;22;1404;1381;22;1;0;8030;6206;4,42;77,29;0,07;180
1503;Felső-Szabolcsi Kórház, Kisvárda;07;Szemészet;21;21;21;0;21;21;870;862;8;0;0;7665;4923;5,66;64,23;0;180
1503;Felső-Szabolcsi Kórház, Kisvárda;09;Ideggyógyászat;45;45;45;0;45;45;2322;2288;20;14;0;16425;16439;7,08;100,1;0,6;180
1503;Felső-Szabolcsi Kórház, Kisvárda;14;Reumatológia;45;45;45;0;45;45;1688;1672;15;1;0;16425;15090;8,94;91,87;0,06;180
1503;Felső-Szabolcsi Kórház, Kisvárda;15;Intenzív betegellátó;7;7;7;0;7;7;313;8;261;44;0;2555;1750;5,59;68,49;14,06;180
1503;Felső-Szabolcsi Kórház, Kisvárda;"";Aktív betegell. oszt. együtt;459;459;459;0;459;459;20403;19142;967;294;15;167535;134877;6,61;80,51;1,44;180
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;01;Belgyógyászat;110;110;110;0;110;110;4213;3830;230;153;0;40150;36296;8,62;90,4;3,63;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;02;Sebészet;50;50;50;0;50;40;1982;1851;103;28;0;14605;12070;6,09;82,64;1,41;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;04;Szülészet-nőgyógyászat;50;50;50;0;50;50;2614;2606;8;0;4;18250;12535;4,8;68,68;0;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;05;Csecs.- és gyermekgyógy.;35;35;35;0;35;35;1839;1824;14;1;0;12775;9682;5,26;75,79;0,05;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;06;Fül-orr-gégészet;25;25;25;0;25;25;1724;1722;2;0;0;9125;6031;3,5;66,09;0;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;15;Intenzív betegellátó;6;6;6;0;6;6;237;28;149;60;0;2190;1510;6,37;68,95;25,32;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;16;Fertőző betegellátó;30;30;30;0;30;30;947;920;27;0;0;10950;4971;5,25;45,4;0;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;17;Felvételi osztály;16;16;16;0;16;16;866;695;132;39;0;5840;3000;3,46;51,37;4,5;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;"";Árvíz szükség osztály;0;0;0;0;37,2;37,2;0;0;0;0;0;13572;0;;0;0;181
1505;Sz-Sz-B M. Önk. Szatmár-Beregi KH Fehérgyarmat-Vásárosnamény;"";Aktív betegell. oszt. együtt;322;322;322;0;359,2;349,2;14422;13476;665;281;4;127457;86095;5,97;67,55;1,95;181
1506;Megyei Pszichiátriai Szakkórház, Nagykálló;18;Elmegyógyászat;355;355;355;0;355;355;7412;6857;530;25;0;129575;112205;15,14;86,59;0,34;182
1506;Megyei Pszichiátriai Szakkórház, Nagykálló;;Aktív betegell. oszt. együtt;355;355;355;0;355;355;7412;6857;530;25;0;129575;112205;15,14;86,59;0,34;182
1601;Megyei Hetényi Géza Kórház, Szolnok;01;Belgyógyászat;267;267;267;0;267;267;10159;8577;1014;568;0;97455;76208;7,5;78,2;5,59;185
1601;Megyei Hetényi Géza Kórház, Szolnok;02;Sebészet;122;122;122;0;122;122;5532;5133;317;82;590;44530;30474;5,51;68,43;1,48;185
1601;Megyei Hetényi Géza Kórház, Szolnok;03;Traumatológia;72;72;72;0;72;72;2866;2721;129;16;14;26280;19247;6,72;73,24;0,56;185
1601;Megyei Hetényi Géza Kórház, Szolnok;04;Szülészet-nőgyógyászat;95;95;95;0;95;95;5375;5334;41;0;333;34675;26384;4,91;76,09;0;185
1601;Megyei Hetényi Géza Kórház, Szolnok;05;Csecs.- és gyermekgyógy.;81;81;81;0;81;81;3016;2818;191;7;0;29565;18827;6,24;63,68;0,23;185
1601;Megyei Hetényi Géza Kórház, Szolnok;06;Fül-orr-gégészet;40;40;40;0;40;40;1844;1815;26;3;1;14600;8610;4,67;58,97;0,16;185
1601;Megyei Hetényi Géza Kórház, Szolnok;07;Szemészet;48;48;48;0;48;48;2071;2061;10;0;80;17520;10079;4,87;57,53;0;185
1601;Megyei Hetényi Géza Kórház, Szolnok;08;Bőr- és nemibeteg;20;20;20;0;20;20;808;777;31;0;0;7300;5230;6,47;71,64;0;185
1601;Megyei Hetényi Géza Kórház, Szolnok;09;Ideggyógyászat;50;50;50;0;50;50;1327;1168;90;69;0;18250;13110;9,88;71,84;5,2;185
1601;Megyei Hetényi Géza Kórház, Szolnok;10;Ortopédia;30;30;30;0;30;30;936;920;16;0;0;10950;8802;9,4;80,38;0;185
1601;Megyei Hetényi Géza Kórház, Szolnok;11;Urológia;36;36;36;0;36;36;1694;1616;69;9;460;13140;8210;4,85;62,48;0,53;185
1601;Megyei Hetényi Géza Kórház, Szolnok;12;Onkológia, onkoradiológia;30;30;30;0;30;30;2269;2213;22;34;0;10950;7286;3,21;66,54;1,5;185
1601;Megyei Hetényi Géza Kórház, Szolnok;14;Reumatológia;30;30;30;0;30;30;1096;1081;15;0;0;10950;9841;8,98;89,87;0;185
1601;Megyei Hetényi Géza Kórház, Szolnok;15;Intenzív betegellátó;22;22;22;0;22;22;877;245;455;177;0;8030;4890;5,58;60,9;20,18;185
1601;Megyei Hetényi Géza Kórház, Szolnok;16;Fertőző betegellátó;45;45;45;0;45;45;1837;1708;81;48;0;16425;10986;5,98;66,89;2,61;185
1601;Megyei Hetényi Géza Kórház, Szolnok;17;Felvételi osztály;12;12;12;0;12;12;1566;930;594;42;0;4380;2669;1,7;60,94;2,68;185
1601;Megyei Hetényi Géza Kórház, Szolnok;18;Elmegyógyászat;86;86;86;0;86;86;2063;1126;928;9;0;31390;28770;13,95;91,65;0,44;185
1601;Megyei Hetényi Géza Kórház, Szolnok;19;Tüdőgyógyászat;83;83;83;0;83;83;2711;1937;673;101;0;30295;25555;9,43;84,35;3,73;185
1601;Megyei Hetényi Géza Kórház, Szolnok;"";Aktív betegell. oszt. együtt;1169;1169;1169;0;1169;1169;48047;42180;4702;1165;1478;426685;315178;6,56;73,87;2,42;185
1602;Városi KH-RI, Mezőtúr;01;Belgyógyászat;50;50;50;0;50;50;2008;1750;129;129;0;18250;13098;6,52;71,77;6,42;186
1602;Városi KH-RI, Mezőtúr;02;Sebészet;35;35;35;0;35;35;815;761;38;16;0;12775;5583;6,85;43,7;1,96;186
1602;Városi KH-RI, Mezőtúr;04;Szülészet-nőgyógyászat;25;25;25;0;25;25;1734;1717;17;0;0;9125;7749;4,47;84,92;0;186
1602;Városi KH-RI, Mezőtúr;05;Csecsemő- és gyermekgyógy.;25;25;25;0;25;25;751;749;1;1;0;9125;3111;4,14;34,09;0,13;186
1602;Városi KH-RI, Mezőtúr;15;Intenzív betegellátó;4;4;4;0;4;4;146;57;70;19;0;1460;770;5,27;52,74;13,01;186
1602;Városi KH-RI, Mezőtúr;"";Aktív betegell. oszt. együtt;139;139;139;0;139;139;5454;5034;255;165;0;50735;30311;5,56;59,74;3,03;186
1603;Kátai Gábor Kórház, Karcag;01;Belgyógyászat;122;122;122;0;122;122;4620;4204;200;216;0;44530;35228;7,63;79,11;4,68;187
1603;Kátai Gábor Kórház, Karcag;02;Sebészet;60;60;60;0;60;60;2109;1984;79;46;0;21900;15477;7,34;70,67;2,18;187
1603;Kátai Gábor Kórház, Karcag;03;Traumatológia;35;35;35;0;35;35;1104;1055;35;14;0;12775;8113;7,35;63,51;1,27;187
1603;Kátai Gábor Kórház, Karcag;04;Szülészet-nőgyógyászat;50;50;50;0;50;50;2471;2466;4;1;9;18250;11527;4,66;63,16;0,04;187
1603;Kátai Gábor Kórház, Karcag;05;Csecs.- és gyermekgyógy.;40;40;40;0;40;40;1699;1698;1;0;0;14600;9251;5,44;63,36;0;187
1603;Kátai Gábor Kórház, Karcag;06;Fül-orr-gégészet;20;20;20;0;20;20;596;589;4;3;0;7300;3746;6,29;51,32;0,5;187
1603;Kátai Gábor Kórház, Karcag;07;Szemészet;20;20;20;0;20;20;575;571;3;1;0;7300;3570;6,21;48,9;0,17;187
1603;Kátai Gábor Kórház, Karcag;08;Bőr- és nemibeteg;20;20;20;0;20;20;416;409;7;0;0;7300;5787;13,91;79,27;0;187
1603;Kátai Gábor Kórház, Karcag;09;Ideggyógyászat;25;25;25;0;25;25;725;572;56;97;0;9125;8144;11,23;89,25;13,38;187
1603;Kátai Gábor Kórház, Karcag;15;Intenzív betegellátó;8;8;8;0;8;8;351;39;221;91;0;2920;1703;4,85;58,32;25,93;187
1603;Kátai Gábor Kórház, Karcag;16;Fertőző betegellátó;0;0;0;0;5,2;5,2;48;46;2;0;0;1890;330;6,88;17,46;0;187
1603;Kátai Gábor Kórház, Karcag;18;Elmegyógyászat;71;71;71;0;71;71;1231;1097;58;76;0;25915;22019;17,89;84,97;6,17;187
1603;Kátai Gábor Kórház, Karcag;"";Aktív betegell. oszt. együtt;471;471;471;0;476,2;476,2;15945;14730;670;545;9;173805;124895;7,83;71,86;3,42;187
1604;Városi Erzsébet KH-RI, Jászberény;01;Belgyógyászat;93;93;93;0;93;93;4212;3476;402;334;0;33945;29764;7,07;87,68;7,93;188
1604;Városi Erzsébet KH-RI, Jászberény;02;Sebészet;40;40;40;0;40;40;1670;1472;164;34;0;14600;11744;7,03;80,44;2,04;188
1604;Városi Erzsébet KH-RI, Jászberény;03;Traumatológia;30;30;30;0;30;30;2074;1992;66;16;0;10950;10247;4,94;93,58;0,77;188
1604;Városi Erzsébet KH-RI, Jászberény;04;Szülészet-nőgyógyászat;35;35;35;0;35;35;2321;2284;37;0;9;12775;10399;4,48;81,4;0;188
1604;Városi Erzsébet KH-RI, Jászberény;05;Csecs.- és gyermekgyógy.;27;27;27;0;27;27;1450;1446;4;0;0;9855;6187;4,27;62,78;0;188
1604;Városi Erzsébet KH-RI, Jászberény;06;Fül-orr-gégészet;20;20;20;0;20;20;628;615;10;3;0;7300;3454;5,5;47,32;0,48;188
1604;Városi Erzsébet KH-RI, Jászberény;15;Intenzív betegellátó;10;10;10;0;10;10;437;86;285;66;0;3650;2207;5,05;60,47;15,1;188
1604;Városi Erzsébet KH-RI, Jászberény;"";Aktív betegell. oszt. együtt;255;255;255;0;255;255;12792;11371;968;453;9;93075;74002;5,79;79,51;3,54;188
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;01;Belgyógyászat;262;262;262;0;262;262;10373;8088;1606;679;0;95630;87365;8,42;91,36;6,55;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;02;Sebészet;75;75;75;0;75;64,6;2481;2161;252;68;0;23575;17090;6,89;72,49;2,74;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;04;Szülészet-nőgyógyászat;60;60;60;0;60;60;5125;5081;39;5;989;21900;17958;3,5;82;0,1;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;05;Csecs.- és gyermekgyógy.;20;20;20;0;20;20;297;296;1;0;0;7300;3007;10,12;41,19;0;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;06;Fül-orr-gégészet;30;30;30;0;30;30;1759;1714;32;13;0;10950;8360;4,75;76,35;0,74;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;07;Szemészet;25;25;25;0;25;25;1068;1050;18;0;0;9125;4457;4,17;48,84;0;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;09;Ideggyógyászat;100;100;100;0;100;100;2728;2283;328;117;0;36500;29053;10,65;79,6;4,29;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;11;Urológia;26;26;26;0;26;26;1932;1858;66;8;2;9490;9850;5,1;103,8;0,41;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;15;Intenzív betegellátó;12;12;12;0;12;12;568;66;388;114;0;4380;2830;4,98;64,61;20,07;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;17;Felvételi osztály;8;8;8;0;8;8;63;54;5;4;0;2920;439;6,97;15,03;6,35;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;18;Elmegyógyászat;28;28;0;0;28;21,6;1261;1249;11;1;0;7896;2801;2,22;35,47;0,08;19
0115;Fővárosi Jáhn Ferenc Dél-Pesti Kórháza;"";Aktív betegell. oszt. együtt;646;646;618;0;646;629,2;27655;23900;2746;1009;991;229666;183210;6,62;79,77;3,65;19
9521;MÁV Kórház és Rendelőintézet, Szolnok;01;Belgyógyászat;101;101;101;0;101;101;3611;3357;184;70;0;36865;30127;8,34;81,72;1,94;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;02;Sebészet;35;35;35;0;35;35;1167;1079;81;7;0;12775;8103;6,94;63,43;0,6;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;04;Szülészet-nőgyógyászat;20;20;20;0;20;20;1276;1271;5;0;0;7300;5121;4,01;70,15;0;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;06;Fül-orr-gégészet;20;20;20;0;20;20;1177;1170;6;1;0;7300;5441;4,62;74,53;0,08;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;09;Ideggyógyászat;30;30;30;0;30;30;801;784;11;6;0;10950;7015;8,76;64,06;0,75;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;11;Urológia;20;20;20;0;20;20;1842;1809;31;2;21;7300;6346;3,45;86,93;0,11;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;14;Reumatológia;30;30;30;0;30;30;869;853;16;0;0;10950;9975;11,48;91,1;0;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;15;Intenzív betegellátó;4;4;4;0;4;4;154;24;108;22;0;1460;820;5,32;56,16;14,29;190
9521;MÁV Kórház és Rendelőintézet, Szolnok;"";Aktív betegell. oszt. együtt;260;260;260;0;260;260;10897;10347;442;108;21;94900;72948;6,69;76,87;0,99;190
1701;Megyei Önkormányzat Kórháza, Szekszárd;01;Belgyógyászat;193;193;193;0;193;193;7040;6238;510;292;23;70445;57520;8,17;81,65;4,15;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;02;Sebészet;97;97;97;0;97;96,5;3013;2840;100;73;147;35205;24089;8;68,42;2,42;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;03;Traumatológia;59;59;59;0;59;59;2367;2205;100;62;0;21535;16900;7,14;78,48;2,62;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;04;Szülészet-nőgyógyászat;60;60;60;0;60;60;3581;3574;7;0;1121;21900;13740;3,84;62,74;0;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;05;Csecs.- és gyermekgyógy.;70;70;70;0;70;70;3749;3743;5;1;114;25550;17415;4,65;68,16;0,03;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;06;Fül-orr-gégészet;22;22;22;0;22;22;1425;1389;21;15;5;8030;5713;4,01;71,15;1,05;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;07;Szemészet;24;20;20;4;24;20;1493;1483;10;0;0;7300;4733;3,17;64,84;0;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;08;Bőr- és nemibeteg;20;20;20;0;20;20;604;568;35;1;0;7300;6621;10,96;90,7;0,17;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;09;Ideggyógyászat;60;60;60;0;60;60;2281;1925;166;190;0;21900;22162;9,72;101,2;8,33;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;10;Ortopédia;28;23;23;5;28;23;1066;1050;15;1;21;8395;6970;6,54;83,03;0,09;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;11;Urológia;28;28;28;0;28;28;1371;1338;22;11;4;10220;6137;4,48;60,05;0,8;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;12;Onkológia, onkoradiológia;20;20;20;0;20;20;1453;1390;16;47;0;7300;7439;5,12;101,9;3,23;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;13;Fog- és szájsebészet;8;8;8;0;8;8;53;53;0;0;0;2920;181;3,42;6,2;0;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;14;Reumatológia;34;34;34;0;34;34;1238;1230;8;0;0;12410;12107;9,78;97,56;0;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;15;Intenzív betegellátó;6;6;6;0;6;6;537;79;381;77;0;2190;1793;3,34;81,87;14,34;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;16;Fertőző betegellátó;32;32;32;0;32;32;893;693;111;89;0;11680;10113;11,32;86,58;9,97;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;17;Felvételi osztály;10;10;10;0;10;10;1709;770;919;20;0;3650;1711;1;46,88;1,17;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;18;Elmegyógyászat;58;58;58;0;58;58;1204;836;342;26;0;21170;20296;16,86;95,87;2,16;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;19;Tüdőgyógyászat;46;46;46;0;46;46;1409;978;342;89;0;16790;14545;10,32;86,63;6,32;194
1701;Megyei Önkormányzat Kórháza, Szekszárd;"";Aktív betegell. oszt. együtt;875;866;866;9;875;865,5;36486;32382;3110;994;1435;315890;250185;6,86;79,2;2,72;194
1702;Városi KH-RI, Bonyhád;01;Belgyógyászat;40;40;40;0;40;40;1524;1411;40;73;0;14600;10786;7,08;73,88;4,79;195
1702;Városi KH-RI, Bonyhád;02;Sebészet;40;40;40;0;40;40;874;841;12;21;0;14600;6813;7,8;46,66;2,4;195
1702;Városi KH-RI, Bonyhád;04;Szülészet-nőgyógyászat;30;30;30;0;30;30;1264;1259;5;0;0;10950;6924;5,48;63,23;0;195
1702;Városi KH-RI, Bonyhád;"";Aktív betegell. oszt. együtt;110;110;110;0;110;110;3662;3511;57;94;0;40150;24523;6,7;61,08;2,57;195
1703;Integrált Eü. Szolg. KHT, Dombóvár;01;Belgyógyászat;84;84;84;0;84;84;2551;2317;133;101;0;30660;22829;8,95;74,46;3,96;196
1703;Integrált Eü. Szolg. KHT, Dombóvár;05;Csecs.- és gyermekgyógy.;30;30;30;0;30;30;1416;1411;4;1;0;10950;7641;5,4;69,78;0,07;196
1703;Integrált Eü. Szolg. KHT, Dombóvár;09;Ideggyógyászat;28;28;28;0;28;28;755;647;19;89;0;10220;8313;11,01;81,34;11,79;196
1703;Integrált Eü. Szolg. KHT, Dombóvár;15;Intenzív betegellátó;6;6;6;0;6;6;270;24;186;60;0;2190;1239;4,59;56,58;22,22;196
1703;Integrált Eü. Szolg. KHT, Dombóvár;92;Sebészeti típusú mátrix;146;146;146;0;146;146;7047;6856;158;33;36;53290;35737;5,07;67,06;0,47;196
1703;Integrált Eü. Szolg. KHT, Dombóvár;"";Aktív betegell. oszt. együtt;294;294;294;0;294;294;12039;11255;500;284;36;107310;75759;6,29;70,6;2,36;196
1801;Megyei Markusovszky Kórház, Szombathely;01;Belgyógyászat;223;223;223;0;223;223;7958;6427;1140;391;1;81395;73808;9,27;90,68;4,91;199
1801;Megyei Markusovszky Kórház, Szombathely;02;Sebészet;135;135;135;0;135;135;4498;3954;410;134;2;49275;33838;7,52;68,67;2,98;199
1801;Megyei Markusovszky Kórház, Szombathely;03;Traumatológia;68;68;68;0;68;68;2359;2125;204;30;3;24820;15318;6,49;61,72;1,27;199
1801;Megyei Markusovszky Kórház, Szombathely;04;Szülészet-nőgyógyászat;80;80;80;0;80;80;4463;4427;35;1;833;29200;20679;4,63;70,82;0,02;199
1801;Megyei Markusovszky Kórház, Szombathely;05;Csecs.- és gyermekgyógy.;90;90;90;0;90;90;4935;4881;27;27;0;32850;28974;5,87;88,2;0,55;199
1801;Megyei Markusovszky Kórház, Szombathely;06;Fül-orr-gégészet;30;30;30;0;30;30;1297;1268;23;6;0;10950;4670;3,6;42,65;0,46;199
1801;Megyei Markusovszky Kórház, Szombathely;07;Szemészet;25;25;25;0;25;25;1279;1263;16;0;1;9125;5395;4,22;59,12;0;199
1801;Megyei Markusovszky Kórház, Szombathely;08;Bőr- és nemibeteg;20;20;20;0;20;20;565;532;32;1;0;7300;5314;9,41;72,79;0,18;199
1801;Megyei Markusovszky Kórház, Szombathely;09;Ideggyógyászat;70;70;70;0;70;70;2095;1552;375;168;0;25550;17802;8,5;69,68;8,02;199
1801;Megyei Markusovszky Kórház, Szombathely;10;Ortopédia;25;25;25;0;25;25;763;669;94;0;0;9125;7502;9,83;82,21;0;199
1801;Megyei Markusovszky Kórház, Szombathely;11;Urológia;34;34;34;0;34;34;1895;1786;79;30;374;12410;9793;5,17;78,91;1,58;199
1801;Megyei Markusovszky Kórház, Szombathely;12;Onkológia, onkoradiológia;71;71;71;0;71;71;2158;2027;37;94;0;25915;23102;10,71;89,15;4,36;199
1801;Megyei Markusovszky Kórház, Szombathely;13;Fog- és szájsebészet;15;15;15;0;15;15;496;459;36;1;0;5475;3923;7,91;71,65;0,2;199
1801;Megyei Markusovszky Kórház, Szombathely;14;Reumatológia;30;30;30;0;30;30;735;720;15;0;0;10950;7979;10,86;72,87;0;199
1801;Megyei Markusovszky Kórház, Szombathely;15;Intenzív betegellátó;14;14;14;0;14;14;746;132;440;174;1;5110;3916;5,25;76,63;23,32;199
1801;Megyei Markusovszky Kórház, Szombathely;16;Fertőző betegellátó;28;28;28;0;28;28;922;860;51;11;0;10220;5330;5,78;52,15;1,19;199
1801;Megyei Markusovszky Kórház, Szombathely;17;Felvételi osztály;8;0;0;8;8;0;0;0;0;0;0;0;0;;;0;199
1801;Megyei Markusovszky Kórház, Szombathely;18;Elmegyógyászat;70;70;70;0;70;70;1418;992;420;6;0;25550;16201;11,43;63,41;0,42;199
1801;Megyei Markusovszky Kórház, Szombathely;19;Tüdőgyógyászat;40;40;40;0;40;40;1053;775;194;84;0;14600;10601;10,07;72,61;7,98;199
1801;Megyei Markusovszky Kórház, Szombathely;"";Aktív betegell. oszt. együtt;1076;1068;1068;8;1076;1068;39635;34849;3628;1158;1215;389820;294145;7,42;75,46;2,92;199
0193;Igazságügyi Megfigyelő és Elmegyógyító Intézet, Budapest;09;Ideggyógyászat;30;30;30;0;30;30;169;160;8;1;0;10950;6619;39,17;60,45;0,59;2
0193;Igazságügyi Megfigyelő és Elmegyógyító Intézet, Budapest;"";Aktív betegell. oszt. együtt;30;30;30;0;30;30;169;160;8;1;0;10950;6619;39,17;60,45;0,59;2
0116;Fővárosi Péterfy S. Utcai KH-RI;01;Belgyógyászat;410;410;410;0;410;410;13959;11291;1798;870;1;149650;118181;8,47;78,97;6,23;20
0116;Fővárosi Péterfy S. Utcai KH-RI;02;Sebészet;75;75;75;0;75;75;2902;2748;94;60;1;27375;19062;6,57;69,63;2,07;20
0116;Fővárosi Péterfy S. Utcai KH-RI;03;Traumatológia;70;70;70;0;70;70;2331;2168;96;67;1;25550;22129;9,49;86,61;2,87;20
0116;Fővárosi Péterfy S. Utcai KH-RI;04;Szülészet-nőgyógyászat;45;45;45;0;45;45;4517;4499;18;0;58;16425;15306;3,39;93,19;0;20
0116;Fővárosi Péterfy S. Utcai KH-RI;05;Csecs.- és gyermekgyógy.;20;20;20;0;20;20;976;974;0;2;0;7300;10324;10,58;141,4;0,2;20
0116;Fővárosi Péterfy S. Utcai KH-RI;06;Fül-orr-gégészet;25;25;25;0;25;25;1406;1387;12;7;0;9125;6253;4,45;68,53;0,5;20
0116;Fővárosi Péterfy S. Utcai KH-RI;07;Szemészet;26;26;26;0;26;26;1373;1367;5;1;1;9490;5661;4,12;59,65;0,07;20
0116;Fővárosi Péterfy S. Utcai KH-RI;09;Ideggyógyászat;66;66;66;0;66;66;2561;2420;59;82;0;24090;18997;7,42;78,86;3,2;20
0116;Fővárosi Péterfy S. Utcai KH-RI;11;Urológia;25;25;25;0;25;25;987;973;8;6;0;9125;6515;6,6;71,4;0,61;20
0116;Fővárosi Péterfy S. Utcai KH-RI;12;Onkológia, onkoradiológia;50;50;50;0;50;50;1564;1443;24;97;0;18250;8649;5,53;47,39;6,2;20
0116;Fővárosi Péterfy S. Utcai KH-RI;15;Intenzív betegellátó;16;16;16;0;16;16;655;138;362;155;0;5840;3141;4,8;53,78;23,66;20
0116;Fővárosi Péterfy S. Utcai KH-RI;17;Felvételi osztály;10;10;10;0;10;10;2739;2558;180;1;0;3650;2780;1,01;76,16;0,04;20
0116;Fővárosi Péterfy S. Utcai KH-RI;18;Elmegyógyászat;60;60;60;0;60;60;1384;1368;15;1;0;21900;16010;11,57;73,11;0,07;20
0116;Fővárosi Péterfy S. Utcai KH-RI;"";Aktív betegell. oszt. együtt;898;898;898;0;898;898;37354;33334;2671;1349;62;327770;253008;6,77;77,19;3,61;20
1803;Városi Kórház, Sárvár;90;Mátrix intézet;84;84;84;0;84;84;3804;3493;165;146;4;30660;25821;6,79;84,22;3,84;200
1803;Városi Kórház, Sárvár;;Aktív betegell. oszt. együtt;84;84;84;0;84;84;3804;3493;165;146;4;30660;25821;6,79;84,22;3,84;200
1804;Dr. Batthyány Strattmann László Kórház, Körmend;01;Belgyógyászat;40;40;40;0;40;40;1392;1174;128;90;0;14600;12147;8,73;83,2;6,47;201
1804;Dr. Batthyány Strattmann László Kórház, Körmend;02;Sebészet;40;40;40;0;40;40;1327;1250;47;30;14;14600;10554;7,95;72,29;2,26;201
1804;Dr. Batthyány Strattmann László Kórház, Körmend;04;Szülészet-nőgyógyászat;20;20;20;0;20;20;1214;1212;2;0;19;7300;4989;4,11;68,34;0;201
